provider_id,provider_name,provider_type,provider_website,programme_name,programme_link,study_stage,subject_area,matched_keywords,last_checked,notes,refined_bucket,refined_reason,refined_score,programme_name_before_normalization,programme_name_original,study_stage_before_standardization,subject_area_before_standardization,programme_name_before_repair,name_repair_reason
6015.0,SIT,Institute of Technology/Polytechnic,http://www.sit.ac.nz/,New Zealand Certificate in Equine Skills Sporthorse Groom Level 4,https://www.sit.ac.nz/Programme/Course/New Zealand Certificate in Equine Skills (Sporthorse Groom) (Level 4),Certificate,Unknown,programme;program;course;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,105.0,New Zealand Certificate in Equine Skills Sporthorse Groom Level 4,New Zealand Certificate in Equine Skills Sporthorse Groom Level 4,Certificate,Unknown,New Zealand Certificate in Equine Skills Sporthorse Groom Level 4,kept_original
6015.0,SIT,Institute of Technology/Polytechnic,http://www.sit.ac.nz/,New Zealand Certificate in Exercise Level 4,https://www.sit.ac.nz/Programme/Course/New Zealand Certificate in Exercise (Level 4),Certificate,Unknown,programme;program;course;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,105.0,New Zealand Certificate in Exercise Level 4,New Zealand Certificate in Exercise Level 4,Certificate,Unknown,New Zealand Certificate in Exercise Level 4,kept_original
6015.0,SIT,Institute of Technology/Polytechnic,http://www.sit.ac.nz/,New Zealand Certificate in Floristry,https://www.sit.ac.nz/Programme/Course/New Zealand Certificate in Floristry,Certificate,Unknown,programme;program;course;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,105.0,New Zealand Certificate in Floristry,New Zealand Certificate in Floristry,Certificate,Unknown,New Zealand Certificate in Floristry,kept_original
6015.0,SIT,Institute of Technology/Polytechnic,http://www.sit.ac.nz/,New Zealand Certificate in Foundation Skills (Level 2) strand in Music and Music Technology,https://www.sit.ac.nz/programme/course/New Zealand Certificate in Foundation Skills (Level 2) strand in Music and Music Technology,Certificate,Creative Arts / Design,programme;program;course;certificate;foundation,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,125.0,New Zealand Certificate in Foundation Skills (Level 2) strand in Music and Music Technology,New Zealand Certificate in Foundation Skills (Level 2) strand in Music and Music Technology,Certificate,Creative Arts / Design,New Zealand Certificate in Foundation Skills (Level 2) strand in Music and Music Technology,kept_original
6015.0,SIT,Institute of Technology/Polytechnic,http://www.sit.ac.nz/,New Zealand Certificate in Foundation Skills Level 2 Strand in Music and Music Technology,https://www.sit.ac.nz/Programme/Course/New Zealand Certificate in Foundation Skills (Level 2) strand in Music and Music Technology,Certificate,Creative Arts / Design,programme;program;course;certificate;foundation,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,125.0,New Zealand Certificate in Foundation Skills Level 2 Strand in Music and Music Technology,New Zealand Certificate in Foundation Skills Level 2 Strand in Music and Music Technology,Certificate,Creative Arts / Design,New Zealand Certificate in Foundation Skills Level 2 Strand in Music and Music Technology,kept_original
6015.0,SIT,Institute of Technology/Polytechnic,http://www.sit.ac.nz/,New Zealand Certificate in Hairdressing Professional Stylist Level 4,https://www.sit.ac.nz/Programme/Course/New Zealand Certificate in Hairdressing (Professional Stylist) (Level 4),Certificate,Unknown,programme;program;course;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,105.0,New Zealand Certificate in Hairdressing Professional Stylist Level 4,New Zealand Certificate in Hairdressing Professional Stylist Level 4,Certificate,Unknown,New Zealand Certificate in Hairdressing Professional Stylist Level 4,kept_original
6015.0,SIT,Institute of Technology/Polytechnic,http://www.sit.ac.nz/,New Zealand Certificate in Hairdressing Salon Support Level 3,https://www.sit.ac.nz/Programme/Course/New Zealand Certificate in Hairdressing (Salon Support) (Level 3),Certificate,Unknown,programme;program;course;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,105.0,New Zealand Certificate in Hairdressing Salon Support Level 3,New Zealand Certificate in Hairdressing Salon Support Level 3,Certificate,Unknown,New Zealand Certificate in Hairdressing Salon Support Level 3,kept_original
6015.0,SIT,Institute of Technology/Polytechnic,http://www.sit.ac.nz/,New Zealand Certificate in Health and Wellbeing (Social and Community Services) (Level 4) with strand in Social Services,https://www.sit.ac.nz/programme/course/New Zealand Certificate in Health and Wellbeing (Social and Community Services) (Level 4) with strand in Social Services,Certificate,Health,programme;program;course;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,125.0,New Zealand Certificate in Health and Wellbeing (Social and Community Services) (Level 4) with strand in Social Services,New Zealand Certificate in Health and Wellbeing (Social and Community Services) (Level 4) with strand in Social Services,Certificate,Health,New Zealand Certificate in Health and Wellbeing (Social and Community Services) (Level 4) with strand in Social Services,kept_original
6015.0,SIT,Institute of Technology/Polytechnic,http://www.sit.ac.nz/,New Zealand Certificate in Health and Wellbeing Social and Community Services Level 4 with Strand in Mental Health and Addiction Support,https://www.sit.ac.nz/Programme/Course/New Zealand Certificate in Health and Wellbeing (Social and Community Services) (Level 4) with strand in Mental Health and Addiction Support,Certificate,Health,programme;program;course;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,115.0,New Zealand Certificate in Health and Wellbeing Social and Community Services Level 4 with Strand in Mental Health and Addiction Support,New Zealand Certificate in Health and Wellbeing Social and Community Services Level 4 with Strand in Mental Health and Addiction Support,Certificate,Health,New Zealand Certificate in Health and Wellbeing Social and Community Services Level 4 with Strand in Mental Health and Addiction Support,kept_original
6015.0,SIT,Institute of Technology/Polytechnic,http://www.sit.ac.nz/,New Zealand Certificate in Health and Wellbeing Social and Community Services Level 4 with Strand in Social Services,https://www.sit.ac.nz/Programme/Course/New Zealand Certificate in Health and Wellbeing (Social and Community Services) (Level 4) with strand in Social Services,Certificate,Health,programme;program;course;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,125.0,New Zealand Certificate in Health and Wellbeing Social and Community Services Level 4 with Strand in Social Services,New Zealand Certificate in Health and Wellbeing Social and Community Services Level 4 with Strand in Social Services,Certificate,Health,New Zealand Certificate in Health and Wellbeing Social and Community Services Level 4 with Strand in Social Services,kept_original
6015.0,SIT,Institute of Technology/Polytechnic,http://www.sit.ac.nz/,New Zealand Certificate in Horticulture General Level 3,https://www.sit.ac.nz/Programme/Course/New Zealand Certificate in Horticulture (General) (Level 3),Certificate,Trades / Primary Industries,programme;program;course;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,125.0,New Zealand Certificate in Horticulture General Level 3,New Zealand Certificate in Horticulture General Level 3,Certificate,Trades / Primary Industries,New Zealand Certificate in Horticulture General Level 3,kept_original
6015.0,SIT,Institute of Technology/Polytechnic,http://www.sit.ac.nz/,New Zealand Certificate in Horticulture Landscape Construction Strand Level 3,https://www.sit.ac.nz/Programme/Course/New Zealand Certificate in Horticulture (Landscape Construction strand) (Level 3),Certificate,Engineering / Construction; Trades / Primary Industries,programme;program;course;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,125.0,New Zealand Certificate in Horticulture Landscape Construction Strand Level 3,New Zealand Certificate in Horticulture Landscape Construction Strand Level 3,Certificate,Engineering / Construction; Trades / Primary Industries,New Zealand Certificate in Horticulture Landscape Construction Strand Level 3,kept_original
6015.0,SIT,Institute of Technology/Polytechnic,http://www.sit.ac.nz/,New Zealand Certificate in Horticulture Services Landscape,https://www.sit.ac.nz/Programme/Course/New Zealand Certificate in Horticulture Services (Landscape Design strand) (Level 4),Certificate,Trades / Primary Industries; Creative Arts / Design,programme;program;course;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,125.0,New Zealand Certificate in Horticulture Services Landscape,New Zealand Certificate in Horticulture Services Landscape,Certificate,Trades / Primary Industries; Creative Arts / Design,New Zealand Certificate in Horticulture Services Landscape,kept_original
